anime_id,eng_version,Score,Genres,Type,Episodes,Members,Premiered
34019,Tsugumomo,7.07,"Action, Comedy, Ecchi, School, Seinen, Supernatural",TV,12,134124,Spring 2017
6974,Occult Academy,7.07,"Sci-Fi, Mystery, Comedy, Supernatural, School",TV,13,90253,Summer 2010
36289,Daybreak Interlude,7.07,Music,Music,1,1734,
2517,Emma:A Victorian Romance - Intermission,7.07,"Drama, Historical, Romance, Seinen, Slice of Life",Special,1,4655,
5199,Seto no Hanayome Fan Disc,7.06,"Comedy, Parody, School",Special,2,7182,
39292,Princess Connect! Re:Dive,7.06,"Action, Adventure, Comedy, Fantasy",TV,13,145572,Spring 2020
40900,Mr. Affection,7.06,Music,Music,1,1064,
19383,Yamishibai:Japanese Ghost Stories,7.06,"Dementia, Horror, Demons, Supernatural",TV,13,76957,Summer 2013
16890,Devils and Realist,7.06,"Mystery, Comedy, Historical, Demons, Supernatural, Fantasy, School, Josei",TV,12,96785,Summer 2013
28961,Idol☆Sister,7.06,"Harem, Hentai, Music",OVA,1,13033,
2624,A Dog of Flanders:My Patrasche,7.06,"Drama, Historical",TV,26,1559,Fall 1992
28215,Saint Seiya: Soul of Gold,7.06,"Action, Adventure, Fantasy, Sci-Fi, Shounen",ONA,13,23901,
17391,Senyuu. Specials,7.06,"Action, Comedy, Fantasy, Shounen",Special,4,16020,
938,Shin Getter Robo vs. Neo Getter Robo,7.06,"Action, Mecha, Sci-Fi, Shounen",OVA,4,4245,
31405,Joker Game,7.06,"Military, Historical, Drama",TV,12,179990,Spring 2016
2561,Captain Future,7.06,"Action, Adventure, Sci-Fi, Shounen",TV,52,3535,Fall 1978
19697,Toaru Kagaku no Railgun S: Motto Marutto Railgun,7.06,Comedy,Special,2,27920,
2011,You're Under Arrest Mini Specials,7.06,"Action, Comedy, Police, Shounen",TV,20,4988,Spring 1999
3299,H2O:Footprints in the Sand,7.06,"Harem, Romance, School",TV,12,85935,Winter 2008
6747,Dance in the Vampire Bund,7.06,"Action, Supernatural, Vampire",TV,12,189926,Winter 2010
6884,Spice and Wolf II Specials,7.06,Fantasy,Special,2,52167,
1709,Pokemon:Mewtwo Returns,7.06,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Special,1,61808,
33728,Chain Chronicle:The Light of Haecceitas Part 1,7.06,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,19845,
5658,Great Mazinger,7.06,"Action, Mecha, Sci-Fi, Shounen",TV,56,4232,Fall 1974
2298,Mobile Suit Gundam SEED: After-Phase Between the Stars,7.06,"Action, Drama, Mecha, Sci-Fi",Special,1,13301,
27567,Fushigi Yuugi Special:Watase Yuu Selection,7.06,Comedy,Special,2,2187,
1968,Mobile Suit Zeta Gundam:A New Translation II - Lovers,7.06,"Military, Sci-Fi, Space, Drama, Romance, Mecha",Movie,1,9058,
2803,Densetsu no Yuusha Da Garn,7.06,"Mecha, Sci-Fi, Shounen",TV,46,3332,Winter 1992
2369,Rental Magica,7.06,"Mystery, Supernatural, Fantasy",TV,24,54721,Fall 2007
35880,Yowamushi Pedal: Re:Generation,7.06,"Comedy, Sports, Drama, Shounen",Movie,1,4203,
29317,Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,7.06,"Harem, Comedy, Romance, Ecchi",Special,1,94240,
12823,Shakugan no Shana-tan III (Final): Final Destruction,7.06,"Comedy, Parody",Special,2,17880,
2671,Doraemon the Movie:Nobita and the Haunts of Evil,7.06,Adventure,Movie,1,3421,
2110,Rockman.EXE Beast,7.06,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",TV,25,6781,Fall 2005
620,Mermaid Forest,7.06,"Mystery, Horror, Drama, Fantasy",TV,13,22339,Fall 2003
12079,Black★Rock Shooter,7.06,"Action, Music",Music,1,60025,
36726,Yuragi-sou no Yuuna-san,7.06,"Comedy, Ecchi, Harem, Romance, Shounen, Supernatural",TV,12,186687,Summer 2018
37184,Ze Tian Ji 2nd Season,7.06,"Action, Adventure, Fantasy",ONA,12,2380,
7053,Fault!!,7.06,Hentai,OVA,3,19688,
6262,Manga Fairy Tales of the World,7.06,"Adventure, Fantasy, Historical, Drama",TV,127,1277,Fall 1976
33286,Strike the Blood Second,7.06,"Action, Harem, Supernatural, Ecchi, Vampire, Fantasy",OVA,8,141803,
1569,Otoboku:Maidens are Falling for Me!,7.06,"Comedy, Drama, Romance, School",TV,12,55764,Fall 2006
2132,Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,7.06,"Comedy, Supernatural, Magic, Romance, Ecchi",Movie,1,15814,
15841,Tsun Tsun Maid wa Ero Ero Desu,7.06,Hentai,OVA,2,12999,
4021,Antique Bakery,7.06,"Comedy, Shoujo, Shounen Ai",TV,12,31703,Summer 2008
5019,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,7.06,"Action, Adventure, Mystery, Comedy, Seinen",Special,1,4178,
3638,Kaiketsu Zorori,7.06,"Adventure, Comedy",TV,52,2471,Winter 2004
6463,The Day I Bought a Star,7.06,"Sci-Fi, Kids",Movie,1,6208,
39800,Joshi Luck!,7.06,"Harem, Hentai, Sports, Romance, School",OVA,2,7289,
31853,Resident Evil:Vendetta,7.06,"Action, Horror, Sci-Fi",Movie,1,15020,
448,Tenjho Tenge:The Ultimate Fight,7.06,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural",OVA,2,37848,
34870,BanG Dream!: Asonjatta!,7.06,"Music, Slice of Life",Special,1,8400,
2077,Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,7.06,"Mystery, School, Shounen",Movie,1,2716,
3462,Minky Momo in the Bridge Over Dreams,7.06,"Drama, Shoujo, Slice of Life",OVA,1,1895,
8666,Mazinkaiser SKL,7.06,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",OVA,3,9993,
8475,Asura,7.06,"Drama, Historical",Movie,1,27706,
14749,Oreshura,7.06,"Comedy, Harem, Romance, School",TV,13,399161,Winter 2013
8234,Muumin,7.06,"Adventure, Comedy, Fantasy, Slice of Life",TV,65,4633,Fall 1969
38804,Kiratto Pri☆chan Season 2,7.06,"Music, Slice of Life, Comedy, Magic, Shoujo",TV,51,1626,Spring 2019
3033,Digimon Tamers:Runaway Locomon,7.06,"Adventure, Comedy, Sci-Fi, Shounen",Movie,1,21286,
30988,Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,7.06,"Slice of Life, Comedy, Seinen",OVA,2,6643,
16982,Hayate the Combat Butler! Cuties,7.05,"Comedy, Harem, Parody, Romance, Shounen",TV,12,37759,Spring 2013
367,Akazukin Chacha OVA,7.05,"Comedy, Fantasy, Magic",OVA,3,2245,
32620,Koinaka: Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation,7.05,Hentai,OVA,1,8474,
26057,Fate/kaleid liner Prisma☆Illya 2wei!: Mahou Shoujo in Onsen Ryokou,7.05,"Comedy, Magic, Ecchi, Fantasy",OVA,1,32450,
41226,Uzaki-chan Wants to Hang Out!,7.05,"Slice of Life, Comedy, Romance, Ecchi",TV,12,232181,Summer 2020
1951,Neo Tokyo,7.05,"Adventure, Fantasy, Horror, Sci-Fi, Supernatural",Movie,3,23338,
2810,The Secret Garden,7.05,"Kids, Historical, Drama, Shoujo",TV,39,4275,Spring 1991
36783,Girls & Panzer: Dai 63-kai Senshadou Zenkoku Koukousei Taikai Recap,7.05,"Action, Military, School",ONA,1,4185,
2000,Roujin Z,7.05,"Comedy, Drama, Mecha, Sci-Fi",Movie,1,23334,
12293,Campione!,7.05,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",TV,13,303861,Summer 2012
247,Haruka:Beyond the Stream of Time – A Tale of the Eight Guardians,7.05,"Fantasy, Magic, Supernatural, Demons, Historical, Shoujo",TV,26,20801,Fall 2004
32887,Sword Oratoria:Is it Wrong to Try to Pick Up Girls in a Dungeon? On the Side,7.05,"Action, Adventure, Fantasy",TV,12,315578,Spring 2017
32313,Concrete Revolutio: Choujin Gensou - The Last Song,7.05,"Action, Sci-Fi, Mystery, Super Power, Demons, Supernatural, Drama, Fantasy",TV,11,30062,Spring 2016
7761,Masuda Kousuke Gekijou Gag Manga Biyori +,7.05,Comedy,TV,12,1998,Winter 2010
31374,Attack on Titan:Junior High,7.05,"Comedy, Parody, School, Shounen",TV,12,155636,Fall 2015
2659,Doraemon the Movie:Nobita and the Tin Labyrinth,7.05,Fantasy,Movie,1,3428,
384,Gantz,7.05,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",TV,13,285300,Spring 2004
40313,Promare: Lio-hen,7.05,"Action, Sci-Fi, Super Power, Mecha",ONA,1,15883,
3446,Biohazard: Degeneration,7.05,"Action, Horror, Sci-Fi",Movie,1,29682,
5030,Maria†Holic,7.05,"Comedy, Parody, School, Shoujo Ai",TV,12,148265,Winter 2009
1261,Samurai Pizza Cats,7.05,"Action, Comedy, Mecha, Super Power, Sci-Fi, Shounen",TV,54,10845,Winter 1990
1079,Armitage III,7.05,"Action, Adventure, Romance, Mecha, Sci-Fi, Police",OVA,4,26377,
39531,Drifting Dragons,7.05,"Adventure, Fantasy, Seinen",ONA,12,29622,
2667,Doraemon the Movie:Nobita and the Castle of the Undersea Devil,7.05,Fantasy,Movie,1,3116,
13659,Oreimo 2,7.05,"Comedy, Romance, Slice of Life",TV,13,359102,Spring 2013
2668,Doraemon the Movie:Nobita Drifts in the Universe,7.05,"Adventure, Comedy, Fantasy, Kids, Shounen, Space",Movie,1,2890,
28789,March comes in like a lion meets Bump of Chicken,7.05,"Music, Drama, Seinen",Music,1,11422,
2490,One Piece: Mezase! Kaizoku Yakyuu Ou,7.05,"Comedy, Fantasy, Shounen, Sports",Movie,1,27706,
929,Aura Battler Dunbine,7.05,"Action, Sci-Fi, Adventure, Drama, Fantasy, Mecha",TV,49,8642,Winter 1983
37126,Ninja Girl & Samurai Master:Anegawa and Ishiyama Arc,7.05,"Comedy, Historical",TV,26,6493,Spring 2018
35965,Baja no Studio,7.05,"Fantasy, Magic",OVA,1,4042,
2570,The Mischevious Twins,7.05,"Kids, Slice of Life, Comedy, Historical, School, Shoujo",TV,26,2133,Winter 1991
19631,Tayu Tayu,7.05,"Harem, Hentai, Romance",OVA,4,9703,
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,7.05,"Comedy, School, Shounen",Special,1,19162,
17819,Swimming,7.05,Sports,Special,1,12381,
14653,Hayate the Combat Butler:Can't Take My Eyes Off You,7.05,"Comedy, Harem, Parody, Shounen",TV,12,46733,Fall 2012
29163,Seiyu's Life!,7.05,"Slice of Life, Comedy",TV,13,44241,Summer 2015
23043,Re Boot,7.05,"Drama, Music, School, Slice of Life",Music,1,3053,
40485,Strike the Blood IV,7.05,"Action, Harem, Supernatural, Ecchi, Vampire, Fantasy",OVA,12,44643,
23539,Gudetama,7.05,"Comedy, Kids",TV,,9106,Spring 2014
898,Dragon Ball Z:Cooler's Revenge,7.05,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,110075,
12651,LBX:Little Battlers eXperience Season 2,7.05,"Action, Kids, Mecha",TV,58,4559,Winter 2012
31417,Cute High Earth Defense Club LOVE! LOVE!,7.05,"Slice of Life, Comedy, Parody, Magic, School",TV,12,24302,Summer 2016
40529,No Guns Life,7.05,"Action, Sci-Fi, Drama, Seinen",TV,12,55681,Summer 2020
3354,Zombie-Loan,7.05,"Action, Horror, Supernatural, Shounen",Special,2,26470,
3946,Jarinko Chie,7.05,"Slice of Life, Comedy, Drama, Seinen",Movie,1,3138,
58,Blue Gender,7.05,"Adventure, Romance, Mecha, Military, Sci-Fi, Horror, Space, Drama",TV,26,65360,Fall 1999
5774,"Hey, Class President!",7.05,"Comedy, Drama, Romance, School, Yaoi",OVA,2,40775,
286,B'T X,7.05,"Adventure, Mecha, Sci-Fi, Shounen",TV,25,9512,Spring 1996
30825,Ghost Stories:The Headless Horsemen!! Curse of Death,7.05,"Horror, Mystery, Supernatural",Special,1,9640,
6312,You're Under Arrest:Full Throttle Special,7.04,"Action, Adventure, Comedy, Police",Special,1,2621,
2124,Code Geass: Hangyaku no Lelouch Recaps,7.04,"Action, Mecha, Military, School, Super Power",Special,2,32033,
524,Onegai☆Twins: Natsu wa Owaranai,7.04,"Comedy, Drama, Romance",OVA,1,27381,
4662,Neo Angelique Abyss: Second Age,7.04,"Adventure, Fantasy, Harem, Shoujo",TV,13,17739,Summer 2008
38252,Boku to Nurse no Kenshuu Nisshi The Animation,7.04,Hentai,OVA,1,4640,
1826,Deltora Quest,7.04,"Adventure, Kids, Fantasy",TV,65,22531,Winter 2007
9539,Cardfight!! Vanguard,7.04,"Action, Game, Adventure, Demons, Shounen",TV,65,42692,Winter 2011
36548,Kokkoku,7.04,"Psychological, Supernatural, Drama, Mystery, Seinen",TV,12,142143,Winter 2018
1683,Di Gi Charat Nyo,7.04,"Comedy, Fantasy, Sci-Fi",TV,104,5709,Spring 2003
548,Sky Blue,7.04,"Action, Drama, Romance, Sci-Fi",Movie,1,31319,
1774,HeatGuy J Special,7.04,"Action, Adventure, Mecha, Police, Sci-Fi",Special,1,2262,
18745,Chihayafuru 2: Waga Miyo ni Furu Nagame Shima ni,7.04,"Slice of Life, Comedy, School, Josei",OVA,1,35508,
2799,Hello! Sandybell,7.04,"Adventure, Romance, Shoujo",TV,47,4683,Spring 1981
521,Mermaid Melody:Pichi Pichi Pitch,7.04,"Adventure, Music, Comedy, Magic, Romance, Shoujo",TV,52,59222,Spring 2003
15785,Inazuma Eleven Go vs. Danball Senki W Movie,7.04,"Action, Kids, Mecha, Sports",Movie,1,9338,
6867,Halo Legends,7.04,"Action, Drama, Military, Sci-Fi",ONA,9,33735,
4191,Popolocrois Monogatari,7.04,"Adventure, Fantasy",TV,25,2432,Fall 1998
22687,Terraformars,7.04,"Action, Sci-Fi, Space, Horror, Drama, Seinen",TV,13,185982,Fall 2014
16742,"WataMote:No Matter How I Look At It, It's You Guys' Fault I'm Unpopular!",7.04,"Slice of Life, Comedy, School",TV,12,510608,Summer 2013
912,Ninkuu,7.04,"Adventure, Shounen",TV,55,4857,Winter 1995
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,7.04,"Mystery, Shounen",OVA,2,1591,
27441,Show By Rock!!,7.04,"Comedy, Music",TV,12,66565,Spring 2015
1051,Blue Submarine No. 6,7.04,"Action, Adventure, Mecha, Military, Sci-Fi",OVA,4,46458,
11019,Pokemon 3D Adventure:Find Mew!,7.04,"Adventure, Comedy, Fantasy, Kids",Movie,1,8974,
13839,Detective Conan OVA 12: The Miracle of Excalibur,7.04,"Police, Sports, Comedy, Mystery, Shounen",OVA,1,8925,
14617,Sword of the Stranger Pilot,7.04,"Action, Adventure, Historical, Samurai, Seinen",Special,1,9552,
39324,"If it's for My Daughter, I'd Even Defeat a Demon Lord",7.04,"Fantasy, Slice of Life",TV,12,130550,Summer 2019
35932,Before You Wake Up,7.04,Drama,ONA,1,4803,
12709,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,7.04,Comedy,Special,3,5580,
2416,Grander Musashi RV,7.04,"Adventure, Sports",TV,39,1822,Spring 1998
21439,Uta no Prince Sama Revolutions,7.04,"Comedy, Harem, Music, Romance, School, Shoujo",TV,13,49449,Spring 2015
9311,Kateikyoushi no Oneesan 2 The Animation: H no Hensachi Agechaimasu,7.04,Hentai,OVA,2,8446,
30383,Classroom☆Crisis,7.04,"Drama, Romance, School, Sci-Fi",TV,13,101165,Summer 2015
31815,This Boy is a Professional Wizard,7.04,"Magic, Fantasy, Shounen Ai",TV,4,22151,Winter 2016
6941,Toriko: Jump Super Anime Tour 2009 Special,7.04,"Action, Super Power, Adventure, Comedy, Shounen",Special,1,6776,
9340,Cheburashka,7.04,Comedy,Movie,1,1111,
22677,Appleseed Alpha,7.04,"Action, Adventure, Police, Mecha, Military, Sci-Fi, Seinen",Movie,1,15499,
1046,Those Who Hunt Elves II,7.04,"Adventure, Comedy, Fantasy",TV,12,11018,Fall 1997
10372,Kamisama Dolls,7.04,"Action, Seinen, Supernatural",TV,13,64938,Summer 2011
758,RahXephon:Pluralitas Concentio,7.04,"Action, Drama, Mecha, Psychological, Romance, Sci-Fi",Movie,1,13589,
16033,Karneval,7.04,"Fantasy, Josei, Sci-Fi",OVA,1,15971,
3137,Tsurikichi Sanpei,7.04,"Adventure, Sports",TV,109,3454,Spring 1980
37569,Sirius the Jaeger,7.04,"Action, Historical, Supernatural, Vampire",TV,12,167994,Summer 2018
1045,Those Who Hunt Elves,7.03,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen",TV,12,21147,Fall 1996
37103,Danganronpa 3: Monokuma Gekijou,7.03,"Comedy, Parody",Special,3,16740,
32038,Show By Rock!! 2,7.03,"Music, Comedy",TV,12,24089,Fall 2016
11835,Qin's Moon:Hundred Schools of Thought,7.03,"Action, Historical, Martial Arts, Fantasy",TV,34,1084,
40966,Ling Jian Zun 3rd Season,7.03,"Action, Romance, Fantasy",ONA,40,1046,
3457,Vampire Knight,7.03,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13,479832,Spring 2008
383,Galaxy Angel,7.03,"Comedy, Sci-Fi",TV,24,23998,Spring 2001
2355,Devilman:The Demon Bird,7.03,"Demons, Horror, Sci-Fi, Supernatural",OVA,1,16467,
8986,Supernatural The Animation,7.03,"Action, Demons, Horror, Supernatural",OVA,22,27703,
33218,Your Voice -KIMIKOE-,7.03,Drama,Movie,1,26570,
659,Azumanga Daioh: Gekijou Tanpen,7.03,"Comedy, School, Slice of Life",Special,1,35839,
1592,Hataraki Man,7.03,"Comedy, Drama, Romance, Seinen, Slice of Life",TV,11,21153,Fall 2006
37826,Osake wa Fuufu ni Natte kara: Yuzu Atsukan,7.03,"Comedy, Romance, Slice of Life",ONA,1,20617,
284,Area 88 (TV),7.03,"Action, Drama, Military, Romance, Shounen",TV,12,11646,Winter 2004
34085,Sakura Nagashi,7.03,"Action, Sci-Fi, Music, Drama, Mecha",Music,1,5048,
1199,Nintama Rantarou,7.03,"Comedy, Kids",TV,,5279,Spring 1993
3616,Kamen no Maid Guy,7.03,"Action, Comedy, Ecchi, Super Power",TV,12,36455,Spring 2008
3110,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,7.03,"Drama, Historical",TV,52,2768,Fall 1992
39080,Ling Jian Zun,7.03,"Action, Adventure, Romance, Martial Arts, Fantasy",ONA,30,2090,
1803,Dirty Pair:With Love From the Lovely Angels,7.03,"Action, Adventure, Comedy, Police, Sci-Fi",OVA,2,4074,
40192,GUNDAM BUILD DIVERS Re:RISE,7.03,"Action, Sci-Fi, Mecha",ONA,13,8546,
35540,Slow Start,7.03,"Comedy, School, Slice of Life",TV,12,63210,Winter 2018
23083,Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,7.03,"Kids, Fantasy, Magic, Shoujo",Movie,1,2779,
11751,Symphogear,7.03,"Action, Sci-Fi, Music",TV,13,95904,Winter 2012
1184,Lost Universe,7.03,"Adventure, Comedy, Drama, Sci-Fi, Shounen, Space",TV,26,13834,Spring 1998
2815,Ox Tales,7.03,"Comedy, Kids",TV,52,1358,Spring 1987
4851,Lupin III: Seven Days Rhapsody,7.03,"Action, Adventure, Comedy, Seinen",Special,1,4279,
32063,Kyonyuu Hitozuma Onna Kyoushi Saimin,7.03,Hentai,OVA,2,7342,
998,Blue Seed,7.03,"Action, Adventure, Comedy, Demons, Drama, Ecchi, Horror, Mystery, Romance, Sci-Fi",TV,26,24031,Fall 1994
30898,Tsunpri,7.03,Hentai,OVA,1,6790,
754,The Snow Queen,7.03,"Adventure, Drama, Fantasy, Shoujo",TV,36,3509,Spring 2005
1336,The Guyver:Bio-Booster Armor,7.03,"Action, Adventure, Drama, Horror, Sci-Fi",OVA,6,7036,
1688,Nanatsu-iro★Drops,7.03,"Magic, Romance, School",TV,12,20196,Summer 2007
41006,Higurashi:When They Cry – Gou,7.03,"Mystery, Dementia, Horror, Psychological, Supernatural, Thriller",TV,24,160008,Fall 2020
243,Gravitation,7.02,"Comedy, Music, Romance, Shoujo, Shounen Ai",TV,13,100585,Fall 2000
18525,Rin x Sen + Ran -> Sem: Cross Mix,7.02,Hentai,OVA,2,7944,
40062,Ling Jian Zun 2nd Season,7.02,"Action, Romance, Fantasy",ONA,30,1231,
23285,Paulette's Chair,7.02,"Slice of Life, Comedy, Kids",ONA,1,8291,
1546,Negima!? Magister Negi Magi,7.02,"Adventure, Harem, Comedy, Supernatural, Magic, Romance, Ecchi, Fantasy, School",TV,26,77508,Fall 2006
1135,Munto 2:Beyond the Walls of Time,7.02,"Action, Fantasy, Magic, Super Power",OVA,1,10794,
6178,Pokemon:Arceus and the Jewel of Life,7.02,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,62893,
7144,Uchuu Senkan Yamato: Fukkatsu-hen,7.02,"Action, Military, Adventure, Space, Drama",Movie,1,3440,
12001,One Piece 3D: Gekisou! Trap Coaster,7.02,"Action, Adventure, Fantasy, Comedy, Shounen",Movie,1,17560,
6219,Nijiiro Hotaru: Eien no Natsuyasumi,7.02,"Fantasy, Romance, Slice of Life",Movie,1,5869,
41319,A song for You! You? You!!,7.02,Music,Music,1,775,
12119,Natsu-iro Kiseki,7.02,"School, Slice of Life, Supernatural",TV,12,37915,Spring 2012
1209,Nasu:Summer in Andalusia,7.02,"Action, Sports, Seinen",Movie,1,7576,
2283,Red Baron,7.02,"Action, Martial Arts, Mecha, Sci-Fi, Shounen, Sports",TV,49,2803,Spring 1994
39463,Gleipnir,7.02,"Action, Mystery, Supernatural, Ecchi, Seinen",TV,13,271352,Spring 2020
907,Princess Princess,7.02,"Comedy, Drama, School, Shoujo",TV,12,54983,Spring 2006
39710,"Sing ""Yesterday"" for Me",7.02,"Slice of Life, Drama, Romance, Seinen",TV,12,210030,Spring 2020
20047,Sakura Trick,7.02,"Slice of Life, Comedy, Romance, School, Seinen, Shoujo Ai",TV,12,209543,Winter 2014
8364,Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,7.02,"Action, Adventure, Comedy, Historical, Fantasy, Seinen",Movie,1,2629,
7616,Michi (Movie),7.02,"Slice of Life, Drama",Movie,4,553,
8363,Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,7.02,"Action, Adventure, Comedy, Seinen",Movie,1,2883,
10775,SKET Dance: Tettei Bunseki Special,7.02,"School, Shounen",Special,1,4810,
42893,The God of High School,7.02,"Action, Sci-Fi, Supernatural, Martial Arts, Fantasy",ONA,1,15019,
1014,Sugar:A Little Snow Fairy Summer Special,7.02,"Slice of Life, Magic, Comedy, Shoujo",Special,2,4875,
30907,Eine Kleine,7.02,"Music, Slice of Life, Drama, Romance",Music,1,1647,
12321,Thermae Romae,7.02,"Comedy, Historical, Seinen",TV,3,20600,Winter 2012
2604,Sky Girls,7.02,"Mecha, Military, Sci-Fi",TV,26,21540,Summer 2007
230,Air Master,7.02,"Action, Comedy, Martial Arts, Seinen",TV,27,32762,Spring 2003
10048,Fuyu no Semi Special,7.02,"Action, Military, Historical, Drama, Samurai, Yaoi",OVA,1,4296,
31298,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,7.02,"Comedy, School",Special,6,10771,
8057,Shin Koihime†Musou: Otome Tairan,7.02,"Adventure, Comedy, Ecchi, Fantasy, Historical",TV,12,18085,Spring 2010
34644,Brave Witches:Petersburg Grand Strategy,7.02,"Action, Ecchi, Magic, Military, Sci-Fi",Special,1,8247,
41266,Extra Olympia Kyklos,7.02,"Slice of Life, Comedy, Historical, Sports, Seinen",TV,24,12603,Spring 2020
32686,Keijo!!!!!!!!,7.02,"Action, Sports, Ecchi, Shounen",TV,12,296623,Fall 2016
2818,Mado King Granzort,7.02,"Action, Sci-Fi, Comedy, Magic, Fantasy, Mecha, Shounen",TV,41,1724,Spring 1989
30925,Gatchaman Crowds Insight,7.02,"Sci-Fi, Adventure",ONA,1,22542,
7081,LBX:Little Battlers eXperience,7.02,"Action, Kids, Mecha",TV,44,7206,Spring 2011
20449,"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru",7.02,"Comedy, School, Slice of Life",OVA,1,72431,
24261,Hitsugi no Chaika OVA,7.02,"Action, Adventure, Comedy, Fantasy",OVA,1,35744,
10822,Ranma ½:Best Memories,7.02,"Slice of Life, Comedy, Martial Arts",OVA,1,3551,
1696,Murder Princess,7.02,"Action, Adventure, Fantasy",OVA,6,51500,
2130,Princess Resurrection,7.02,"Action, Comedy, Supernatural, Horror, Vampire, Shounen",TV,25,67817,Spring 2007
34325,Pokemon XY&Z Specials,7.02,"Action, Adventure, Comedy, Kids, Fantasy",Special,2,7132,
2176,Kiddy Grade: Ignition,7.02,"Action, Mecha, Sci-Fi, Super Power",Movie,1,4393,
311,Ace wo Nerae!,7.02,"Sports, Drama, Romance, School, Shoujo",TV,26,9056,Fall 1973
5307,The Girl Who Leapt Through Space,7.01,"Adventure, Comedy, Sci-Fi, Space",TV,26,22532,Winter 2009
4765,Gunslinger Girl:Il Teatrino OVA,7.01,"Action, Drama, Military, Sci-Fi",OVA,2,20875,
36798,Yuki Yuna is a Hero:A Sunny Place,7.01,"Drama, Fantasy, Magic, Slice of Life",Special,1,7210,
2674,Doraemon the Movie:Nobita's Diary of the Creation of the World,7.01,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,2565,
